date,close
2018/12/2 0:00,4161.01
2018/12/1 0:00,4190.02
2018/11/30 0:00,4041.32
2018/11/29 0:00,4295.84
2018/11/28 0:00,4264.85
2018/11/27 0:00,3875.21
2018/11/26 0:00,3862.2
2018/11/25 0:00,4085.78
2018/11/24 0:00,3932.44
2018/11/23 0:00,4420.61
2018/11/22 0:00,4370
2018/11/21 0:00,4661.07
2018/11/20 0:00,4558.86
2018/11/19 0:00,4910.03
2018/11/18 0:00,5662
2018/11/17 0:00,5628.29
2018/11/16 0:00,5655.94
2018/11/15 0:00,5753.4
2018/11/14 0:00,5922.41
2018/11/13 0:00,6457.66
2018/11/12 0:00,6453.07
2018/11/11 0:00,6449.81
2018/11/10 0:00,6433.05
2018/11/9 0:00,6419.99
2018/11/8 0:00,6479.84
2018/11/7 0:00,6578.46
2018/11/6 0:00,6519.11
2018/11/5 0:00,6468.99
2018/11/4 0:00,6485.85
2018/11/3 0:00,6387.09
2018/11/2 0:00,6433.98
2018/11/1 0:00,6410
2018/10/31 0:00,6371.93
2018/10/30 0:00,6330.87
2018/10/29 0:00,6344.5
2018/10/28 0:00,6489.93
2018/10/27 0:00,6505.6
2018/10/26 0:00,6538.63
2018/10/25 0:00,6528.09
2018/10/24 0:00,6565.5
2018/10/23 0:00,6553.51
2018/10/22 0:00,6581.2
2018/10/21 0:00,6590.11
2018/10/20 0:00,6588.4
2018/10/19 0:00,6528.88
2018/10/18 0:00,6618.96
2018/10/17 0:00,6740.89
2018/10/16 0:00,6759.27
2018/10/15 0:00,6752.5
2018/10/14 0:00,6339.34
2018/10/13 0:00,6332.93
2018/10/12 0:00,6298.01
2018/10/11 0:00,6252.68
2018/10/10 0:00,6631
2018/10/9 0:00,6656.61
2018/10/8 0:00,6673.01
2018/10/7 0:00,6615.26
2018/10/6 0:00,6594.27
2018/10/5 0:00,6635.65
2018/10/4 0:00,6593.79
2018/10/3 0:00,6510
2018/10/2 0:00,6525.79
2018/10/1 0:00,6611.61
2018/9/30 0:00,6626.57
2018/9/29 0:00,6596.38
2018/9/28 0:00,6634.58
2018/9/27 0:00,6689.13
2018/9/26 0:00,6465.12
2018/9/25 0:00,6447.54
2018/9/24 0:00,6581.39
2018/9/23 0:00,6708
2018/9/22 0:00,6723.05
2018/9/21 0:00,6759.02
2018/9/20 0:00,6492
2018/9/19 0:00,6391.89
2018/9/18 0:00,6336.45
2018/9/17 0:00,6248.69
2018/9/16 0:00,6505
2018/9/15 0:00,6514.96
2018/9/14 0:00,6476.63
2018/9/13 0:00,6487.38
2018/9/12 0:00,6338.62
2018/9/11 0:00,6294.91
2018/9/10 0:00,6312
2018/9/9 0:00,6250.81
2018/9/8 0:00,6185.05
2018/9/7 0:00,6395.54
2018/9/6 0:00,6516.01
2018/9/5 0:00,6700
2018/9/4 0:00,7359.06
2018/9/3 0:00,7263.02
2018/9/2 0:00,7302.01
2018/9/1 0:00,7200.01
2018/8/31 0:00,7011.21
2018/8/30 0:00,6984.84
2018/8/29 0:00,7031.22
2018/8/28 0:00,7076.11
2018/8/27 0:00,6908.64
2018/8/26 0:00,6700
2018/8/25 0:00,6733.64
2018/8/24 0:00,6681.64
2018/8/23 0:00,6525.01
2018/8/22 0:00,6360.89
2018/8/21 0:00,6480
2018/8/20 0:00,6254.84
2018/8/19 0:00,6477.53
2018/8/18 0:00,6387.96
2018/8/17 0:00,6584.49
2018/8/16 0:00,6311.75
2018/8/15 0:00,6267.16
2018/8/14 0:00,6188.08
2018/8/13 0:00,6246.35
2018/8/12 0:00,6308.33
2018/8/11 0:00,6232.35
2018/8/10 0:00,6144.01
2018/8/9 0:00,6529.79
2018/8/8 0:00,6285
2018/8/7 0:00,6720.06
2018/8/6 0:00,6934.82
2018/8/5 0:00,7024.19
2018/8/4 0:00,7009.84
2018/8/3 0:00,7418.78
2018/8/2 0:00,7525.71
2018/8/1 0:00,7604.58
2018/7/31 0:00,7730.93
2018/7/30 0:00,8173.92
2018/7/29 0:00,8211
2018/7/28 0:00,8225.04
2018/7/27 0:00,8188.57
2018/7/26 0:00,7920
2018/7/25 0:00,8175.64
2018/7/24 0:00,8397.24
2018/7/23 0:00,7721.01
2018/7/22 0:00,7394.79
2018/7/21 0:00,7398.78
2018/7/20 0:00,7337.53
2018/7/19 0:00,7466.21
2018/7/18 0:00,7381.9
2018/7/17 0:00,7317.44
2018/7/16 0:00,6723.35
2018/7/15 0:00,6353.01
2018/7/14 0:00,6251.99
2018/7/13 0:00,6214.57
2018/7/12 0:00,6250.57
2018/7/11 0:00,6378.07
2018/7/10 0:00,6296.91
2018/7/9 0:00,6662.12
2018/7/8 0:00,6712.1
2018/7/7 0:00,6756.98
2018/7/6 0:00,6609.78
2018/7/5 0:00,6529.2
2018/7/4 0:00,6586.98
2018/7/3 0:00,6513.86
2018/7/2 0:00,6615.29
2018/7/1 0:00,6356.81
2018/6/30 0:00,6390.07
2018/6/29 0:00,6197.92
2018/6/28 0:00,5853.98
2018/6/27 0:00,6133.73
2018/6/26 0:00,6070.78
2018/6/25 0:00,6252
2018/6/24 0:00,6136.97
2018/6/23 0:00,6149.98
2018/6/22 0:00,6045
2018/6/21 0:00,6718.84
2018/6/20 0:00,6761.51
2018/6/19 0:00,6741.21
2018/6/18 0:00,6712.46
2018/6/17 0:00,6449.61
2018/6/16 0:00,6483.98
2018/6/15 0:00,6388.9
2018/6/14 0:00,6635.98
2018/6/13 0:00,6292.78
2018/6/12 0:00,6530
2018/6/11 0:00,6872
2018/6/10 0:00,6764.99
2018/6/9 0:00,7491.73
2018/6/8 0:00,7603.44
2018/6/7 0:00,7691.08
2018/6/6 0:00,7658.84
2018/6/5 0:00,7625
2018/6/4 0:00,7487
2018/6/3 0:00,7714.26
2018/6/2 0:00,7640.03
2018/6/1 0:00,7521.01
2018/5/31 0:00,7485.01
2018/5/30 0:00,7375.96
2018/5/29 0:00,7461.29
2018/5/28 0:00,7099
2018/5/27 0:00,7338.99
2018/5/26 0:00,7333.96
2018/5/25 0:00,7457
2018/5/24 0:00,7575.01
2018/5/23 0:00,7501.95
2018/5/22 0:00,7977.11
2018/5/21 0:00,8381.24
2018/5/20 0:00,8526.98
2018/5/19 0:00,8233.49
2018/5/18 0:00,8239.81
2018/5/17 0:00,8041.46
2018/5/16 0:00,8330
2018/5/15 0:00,8462
2018/5/14 0:00,8663.34
2018/5/13 0:00,8679.71
2018/5/12 0:00,8465.94
2018/5/11 0:00,8400
2018/5/10 0:00,9002.2
2018/5/9 0:00,9310
2018/5/8 0:00,9187.56
2018/5/7 0:00,9365
2018/5/6 0:00,9659.01
2018/5/5 0:00,9864
2018/5/4 0:00,9713.99
2018/5/3 0:00,9750
2018/5/2 0:00,9247.84
2018/5/1 0:00,9071.48
2018/4/30 0:00,9246.01
2018/4/29 0:00,9419
2018/4/28 0:00,9348
2018/4/27 0:00,8915.35
2018/4/26 0:00,9266
2018/4/25 0:00,8869.99
2018/4/24 0:00,9619.99
2018/4/23 0:00,8934.01
2018/4/22 0:00,8787.02
2018/4/21 0:00,8915.31
2018/4/20 0:00,8856.98
2018/4/19 0:00,8278
2018/4/18 0:00,8173
2018/4/17 0:00,7885.02
2018/4/16 0:00,8064.92
2018/4/15 0:00,8355
2018/4/14 0:00,7999.01
2018/4/13 0:00,7877.41
2018/4/12 0:00,7923
2018/4/11 0:00,6953.79
2018/4/10 0:00,6843.9
2018/4/9 0:00,6782.72
2018/4/8 0:00,7018
2018/4/7 0:00,6895.8
2018/4/6 0:00,6601.39
2018/4/5 0:00,6770.76
2018/4/4 0:00,6796.1
2018/4/3 0:00,7405.21
2018/4/2 0:00,7056
2018/4/1 0:00,6813.01
2018/3/31 0:00,6923.91
2018/3/30 0:00,6840.23
2018/3/29 0:00,7090.14
2018/3/28 0:00,7949.3
2018/3/27 0:00,7795.51
2018/3/26 0:00,8134.23
2018/3/25 0:00,8470.15
2018/3/24 0:00,8546.86
2018/3/23 0:00,8898.03
2018/3/22 0:00,8722.9
2018/3/21 0:00,8885
2018/3/20 0:00,8909.98
2018/3/19 0:00,8600
2018/3/18 0:00,8189.99
2018/3/17 0:00,7824.8
2018/3/16 0:00,8260
2018/3/15 0:00,8240.98
2018/3/14 0:00,8170
2018/3/13 0:00,9150
2018/3/12 0:00,9131.34
2018/3/11 0:00,9533.57
2018/3/10 0:00,8770.22
2018/3/9 0:00,9227
2018/3/8 0:00,9271.64
2018/3/7 0:00,9910
2018/3/6 0:00,10716.48
2018/3/5 0:00,11454
2018/3/4 0:00,11515
2018/3/3 0:00,11464.48
2018/3/2 0:00,11039
2018/3/1 0:00,10920
2018/2/28 0:00,10326.76
2018/2/27 0:00,10569.04
2018/2/26 0:00,10324
2018/2/25 0:00,9590
2018/2/24 0:00,9694.51
2018/2/23 0:00,10131.04
2018/2/22 0:00,9811.04
2018/2/21 0:00,10437.6
2018/2/20 0:00,11200.99
2018/2/19 0:00,11153
2018/2/18 0:00,10383.43
2018/2/17 0:00,11039.55
2018/2/16 0:00,10159.98
2018/2/15 0:00,10000.09
2018/2/14 0:00,9449.99
2018/2/13 0:00,8539.9
2018/2/12 0:00,8903
2018/2/11 0:00,8063.88
2018/2/10 0:00,8533.98
2018/2/9 0:00,8683.92
2018/2/8 0:00,7784.02
2018/2/7 0:00,7599
2018/2/6 0:00,7652.14
2018/2/5 0:00,6939.99
2018/2/4 0:00,8184.81
2018/2/3 0:00,9199.96
2018/2/2 0:00,8873.03
2018/2/1 0:00,9224.52
2018/1/31 0:00,10285.1
2018/1/30 0:00,10237.51
2018/1/29 0:00,11251
2018/1/28 0:00,11879.95
2018/1/27 0:00,11491
2018/1/26 0:00,11089
2018/1/25 0:00,11175.27
2018/1/24 0:00,11349.99
2018/1/23 0:00,10799.18
2018/1/22 0:00,10760.05
2018/1/21 0:00,11530
2018/1/20 0:00,12799.94
2018/1/19 0:00,11474.98
2018/1/18 0:00,10961.97
2018/1/17 0:00,10988.79
2018/1/16 0:00,10900
2018/1/15 0:00,13539.93
2018/1/14 0:00,13474.99
2018/1/13 0:00,14210
2018/1/12 0:00,13740.01
2018/1/11 0:00,13238.78
2018/1/10 0:00,14907.09
2018/1/9 0:00,14400
2018/1/8 0:00,14902.54
2018/1/7 0:00,16150.03
2018/1/6 0:00,17069.79
2018/1/5 0:00,16960.39
2018/1/4 0:00,15059.54
2018/1/3 0:00,14919.51
2018/1/2 0:00,14675.11
2018/1/1 0:00,13380
2017/12/31 0:00,13716.36
2017/12/30 0:00,12440.01
2017/12/29 0:00,14378.9
2017/12/28 0:00,14182.11
2017/12/27 0:00,15459.99
2017/12/26 0:00,15689.01
2017/12/25 0:00,13699.34
2017/12/24 0:00,13500
2017/12/23 0:00,13300
2017/12/22 0:00,13326.61
2017/12/21 0:00,15492.64
2017/12/20 0:00,16488.98
2017/12/19 0:00,17295.2
2017/12/18 0:00,18856.25
2017/12/18,18856.25
2017/12/17,18860.02
2017/12/16,19102.66
2017/12/15,17539.83
2017/12/14,16334.98
2017/12/13,16033.29
2017/12/12,16349.99
2017/12/11,16587.97
2017/12/10,14899.98
2017/12/9,14656.07
2017/12/8,15880
2017/12/7,16599
2017/12/6,13550.05
2017/12/5,11699.99
2017/12/4,11579
2017/12/3,11165.41
2017/12/2,10890.01
2017/12/1,10782.99
2017/11/30,9838.96
2017/11/29,9687.88
2017/11/28,9896.8
2017/11/27,9650
2017/11/26,9128.02
2017/11/25,8700.01
2017/11/24,8138
2017/11/23,8019.99
2017/11/22,8205.92
2017/11/21,8119.51
2017/11/20,8212
2017/11/19,8038
2017/11/18,7761.94
2017/11/17,7699.19
2017/11/16,7864.5
2017/11/15,7240.06
2017/11/14,6574.99
2017/11/13,6465.99
2017/11/12,5811.03
2017/11/11,6245.05
2017/11/10,6506.98
2017/11/9,7079.99
2017/11/8,7303
2017/11/7,7064.04
2017/11/6,6960.12
2017/11/5,7345.01
2017/11/4,7357.09
2017/11/3,7115.04
2017/11/2,7019.98
2017/11/1,6753.98
2017/10/31,6463
2017/10/30,6120.5
2017/10/29,6169.98
2017/10/28,5719.64
2017/10/27,5768.83
2017/10/26,5861.77
2017/10/25,5689.99
2017/10/24,5477.03
2017/10/23,5915.93
2017/10/22,5950.02
2017/10/21,6024.97
2017/10/20,6010.01
2017/10/19,5683.9
2017/10/18,5512.06
2017/10/17,5595
2017/10/16,5760.02
2017/10/15,5709.99
2017/10/14,5869.99
2017/10/13,5649.98
2017/10/12,5430
2017/10/11,4821.43
2017/10/10,4783.06
2017/10/9,4786.95
2017/10/8,4640
2017/10/7,4423
2017/10/6,4369
2017/10/5,4292.43
2017/10/4,4208.59
2017/10/3,4310
2017/10/2,4380
2017/10/1,4378.48
2017/9/30,4378.51
2017/9/29,4174.69
2017/9/28,4174.5
2017/9/27,4193
2017/9/26,3882.35
2017/9/25,3920.75
2017/9/24,3660.02
2017/9/23,3780
2017/9/22,3595.87
2017/9/21,3609.99
2017/9/20,3900
2017/9/19,3910.04
2017/9/18,4035.01
2017/9/17,3699.99
2017/9/16,3714.95
2017/9/15,3700
2017/9/14,3189.02
2017/9/13,3944.69
2017/9/12,4163.72
2017/9/11,4208.47
2017/9/10,4130.37
2017/9/9,4258.81
2017/9/8,4282.8
2017/9/7,4691.61
2017/9/6,4619.77
2017/9/5,4366.47
2017/9/4,4100.11
2017/9/3,4509.08
2017/9/2,4472.14
2017/9/1,4834.91
2017/8/31,4724.89
2017/8/30,4555.14
2017/8/29,4587.48
2017/8/28,4386.69
2017/8/27,4310.01
2017/8/26,4337.44
2017/8/25,4280.68
2017/8/24,4316.01
2017/8/23,4114.01
2017/8/22,4040
2017/8/21,4016
2017/8/20,4086.29
2017/8/19,4139.98
2017/8/18,4108.37
2017/8/17,4285.08
